ID,model,engine_power,age_in_days,km,previous_owners,lat,lon,price,concat,len,AVGIF,SEARCH,,,,,
1387,pop,51,2374,94063,1,38.17837143,15.55307961,6900,pop51,3,26.43286276,2,,,,,
1388,lounge,51,762,36993,1,41.90322113,12.49565029,8980,lounge51,6,173.6797743,2,,,,,
1389,lounge,51,790,27440,1,41.90322113,12.49565029,8650,lounge51,6,179.2797743,2,,,,,
1390,pop,51,2831,75070,2,45.31705856,8.858699799,5500,pop51,3,26.79393959,2,,,,,
1391,sport,51,4049,110661,2,46.17649841,9.903670311,6300,sport51,5,27.27004218,3,,,,,
1392,lounge,51,3804,130000,2,44.54187012,10.78141975,6400,lounge51,6,27.08082247,2,,,,,
1393,lounge,51,1766,29400,2,41.74177933,12.6441803,7300,lounge51,6,26.84648991,2,,,,,
1394,lounge,51,609,32665,2,41.10787964,14.20880985,9400,lounge51,6,143.4633379,2,,,,,
1395,lounge,51,670,35755,2,41.10787964,14.20880985,9400,lounge51,6,155.6633379,2,,,,,
1396,lounge,51,456,20941,1,39.29122162,16.25251389,9700,lounge51,6,112.7087471,2,,,,,
1397,lounge,51,731,19100,1,45.53868866,9.928310394,10200,lounge51,6,167.6933998,2,,,,,
1398,lounge,51,762,38300,1,44.33240128,8.515649796,9800,lounge51,6,173.3696102,2,,,,,
1399,lounge,62,1400,24936,1,41.90322113,12.49565029,8500,lounge62,6,29.34971786,2,,,,,
1400,lounge,51,1917,73000,1,39.2908783,9.001700401,7500,lounge51,6,25.07314468,2,,,,,
1401,lounge,51,1096,38000,1,45.42673111,9.064720154,9400,lounge51,6,26.62286282,2,,,,,
1402,lounge,51,762,36112,1,41.80298996,12.59893036,8980,lounge51,6,173.6803841,2,,,,,
1403,pop,51,1127,31350,1,45.81071091,9.08714962,8750,pop51,3,26.72446513,2,,,,,
1404,pop,51,3074,72500,1,45.46796036,9.181779861,8499,pop51,3,26.66243506,2,,,,,
1405,lounge,51,1827,71000,1,40.85173035,14.47784042,7600,lounge51,6,26.83239269,2,,,,,
1406,pop,51,1308,38000,1,45.06967926,7.704919815,8900,pop51,3,26.19364977,2,,,,,
1407,sport,51,821,29000,1,41.74177933,12.6441803,8500,sport51,5,185.4771919,3,,,,,
1408,lounge,51,701,36342,1,41.10787964,14.20880985,9400,lounge51,6,161.6633379,2,,,,,
1409,lounge,51,640,30954,1,41.10787964,14.20880985,9400,lounge51,6,149.4633379,2,,,,,
1410,lounge,51,762,18800,1,45.53868866,9.928310394,9700,lounge51,6,173.8933998,2,,,,,
1411,pop,51,2466,52200,1,46.49528122,11.35346031,8900,pop51,3,27.46218538,2,,,,,
1412,lounge,51,1461,46108,1,41.90322113,12.49565029,8000,lounge51,6,26.59971786,2,,,,,
1413,lounge,51,1431,38000,1,45.21540833,7.633669853,9900,lounge51,6,26.21226955,2,,,,,
1414,lounge,51,2374,75900,1,46.17649841,9.903670311,8500,lounge51,6,27.02004218,2,,,,,
1415,lounge,51,762,39751,1,41.90322113,12.49565029,9900,lounge51,6,173.6797743,2,,,,,
1416,lounge,51,670,33000,1,42.28702927,12.40754032,10490,lounge51,6,155.3389139,2,,,,,
1417,lounge,51,670,21720,1,40.39588928,18.12977982,9900,lounge51,6,156.1051338,2,,,,,
1418,lounge,51,3743,56600,1,45.42324829,9.115189552,5600,lounge51,6,26.63460946,2,,,,,
1419,lounge,51,3743,189000,1,41.74177933,12.6441803,3990,lounge51,6,26.59648991,2,,,,,
1420,lounge,51,701,34233,1,41.10787964,14.20880985,9400,lounge51,6,161.6633379,2,,,,,
1421,lounge,51,670,42695,1,41.10787964,14.20880985,8900,lounge51,6,155.4633379,2,,,,,
1422,lounge,51,701,25900,1,45.53868866,9.928310394,9900,lounge51,6,161.6933998,2,,,,,
1423,lounge,51,3166,95000,1,45.42673111,9.064720154,7400,lounge51,6,26.62286282,2,,,,,
1424,lounge,51,1917,29000,1,41.58634949,13.57699966,9000,lounge51,6,26.79083729,2,,,,,
1425,lounge,51,2861,50000,1,44.55202866,7.725810051,6950,lounge51,6,26.06945968,2,,,,,
1426,lounge,51,1521,57800,1,44.50482178,11.34517956,9500,lounge51,6,26.96250034,2,,,,,
1427,lounge,51,762,20457,1,41.90322113,12.49565029,9700,lounge51,6,173.6797743,2,,,,,
1428,pop,51,1155,28000,1,45.76464844,8.99450016,10900,pop51,3,26.68978715,2,,,,,
1429,lounge,51,1461,103519,1,43.84197998,10.51531029,7500,lounge51,6,26.58932257,2,,,,,
1430,lounge,51,2192,100000,1,43.81702042,10.68284988,8600,lounge51,6,26.62496758,2,,,,,
1431,lounge,51,1066,69916,1,41.90322113,12.49565029,8980,lounge51,6,26.59971786,2,,,,,
1432,lounge,51,670,34819,1,41.10787964,14.20880985,9400,lounge51,6,155.4633379,2,,,,,
1433,lounge,51,701,42095,1,41.10787964,14.20880985,8900,lounge51,6,161.6633379,2,,,,,
1434,lounge,51,1096,16876,1,43.06753159,12.55154991,10500,lounge51,6,26.90477038,2,,,,,
1435,pop,51,1155,47000,1,41.90322113,12.49565029,7900,pop51,3,26.59971786,2,,,,,
1436,lounge,51,3562,88000,1,41.59114075,13.24621964,5000,lounge51,6,26.7093401,2,,,,,
1437,lounge,51,1797,61000,1,40.85889816,14.35719013,6990,lounge51,6,26.80402207,2,,,,,
1438,lounge,51,762,15613,1,41.90322113,12.49565029,9900,lounge51,6,173.6797743,2,,,,,
1439,pop,51,790,44687,1,41.10787964,14.20880985,8800,pop51,3,179.4633379,2,,,,,
1440,lounge,51,1461,103519,1,43.87985992,10.78281021,7500,lounge51,6,26.66566753,2,,,,,
1441,lounge,51,4474,143900,1,44.64313126,10.9340601,5400,lounge51,6,26.89429784,2,,,,,
1442,lounge,51,1066,69916,1,45.5712204,9.159139633,8980,lounge51,6,26.68259001,2,,,,,
1443,lounge,51,670,32835,1,41.10787964,14.20880985,9400,lounge51,6,155.4633379,2,,,,,
1444,lounge,51,701,39024,1,41.10787964,14.20880985,9400,lounge51,6,161.6633379,2,,,,,
1445,lounge,51,397,16300,1,45.06967926,7.704919815,10200,lounge51,6,100.3549198,2,,,,,
1446,lounge,51,943,15748,1,43.06753159,12.55154991,10700,lounge51,6,210.1238163,2,,,,,
1447,lounge,51,790,46038,1,45.06888962,9.266180038,10900,lounge51,6,179.2670139,2,,,,,
1448,lounge,51,3319,122000,1,44.90724182,8.611559868,5500,lounge51,6,26.37970042,2,,,,,
1449,lounge,51,3684,105000,1,44.64313126,10.9340601,6200,lounge51,6,26.89429784,2,,,,,
1450,lounge,51,3105,99999,1,40.94717026,14.37254047,6500,lounge51,6,26.82992768,2,,,,,
1451,pop,51,397,15000,1,41.90322113,12.49565029,9970,pop51,3,100.6797743,2,,,,,
1452,sport,62,3166,89000,1,45.72438049,11.76348972,5500,sport62,5,30.12196755,3,,,,,
1453,lounge,51,1247,75000,1,41.68379974,12.77451992,8000,lounge51,6,26.61457992,2,,,,,
1454,pop,51,1186,42900,1,39.21453857,9.110489845,9900,pop51,3,25.0812571,2,,,,,
1455,lounge,51,1066,69916,1,41.90322113,12.49565029,8980,lounge51,6,26.59971786,2,,,,,
1456,lounge,51,701,33942,1,41.10787964,14.20880985,9400,lounge51,6,161.6633379,2,,,,,
1457,lounge,51,701,37093,1,41.10787964,14.20880985,9400,lounge51,6,161.6633379,2,,,,,
1458,lounge,51,397,16300,1,41.90322113,12.49565029,10200,lounge51,6,100.6797743,2,,,,,
1459,lounge,51,425,17539,1,40.9921608,14.21393013,10500,lounge51,6,106.4412182,2,,,,,
1460,lounge,51,762,16700,1,40.40106964,15.59286976,9990,lounge51,6,173.9987879,2,,,,,
1461,lounge,51,762,9500,1,44.54187012,10.78141975,10900,lounge51,6,173.864658,2,,,,,
1462,lounge,51,790,24086,1,45.43878937,10.76424026,10350,lounge51,6,179.6406059,2,,,,,
1463,pop,62,3470,90000,1,40.85889816,14.35719013,5199,pop62,3,29.55402207,2,,,,,
1464,lounge,51,1797,48500,1,45.50133896,9.025719643,7500,lounge51,6,26.63176465,2,,,,,
1465,lounge,51,2039,50000,1,45.43830109,10.99170017,8000,lounge51,6,27.10750032,2,,,,,
1466,sport,51,3288,160012,4,45.14113998,9.10807991,3900,sport51,5,27.31230497,3,,,,,
1467,lounge,51,1492,58000,4,44.98873901,9.010499954,8890,lounge51,6,27.24980974,2,,,,,
1468,lounge,51,1066,69916,4,45.5712204,9.159139633,8980,lounge51,6,27.43259001,2,,,,,
1469,lounge,51,701,35752,4,41.10787964,14.20880985,9400,lounge51,6,162.2633379,2,,,,,
1470,lounge,51,640,34992,4,41.10787964,14.20880985,9400,lounge51,6,150.0633379,2,,,,,
1471,lounge,51,397,16300,4,45.46796036,9.181779861,10200,lounge51,6,101.329948,2,,,,,
1472,pop,51,2527,82000,1,41.7690506,12.66281033,3950,pop51,3,26.60796523,2,,,,,
1473,pop,51,731,17000,1,45.06967926,7.704919815,9500,pop51,3,167.1549198,2,,,,,
1474,lounge,51,1858,48900,1,45.96057129,8.449370384,10900,lounge51,6,26.60248542,2,,,,,
1475,lounge,51,731,24235,1,45.43878937,10.76424026,10350,lounge51,6,167.8406059,2,,,,,
1476,pop,51,2496,80000,1,41.77008057,12.22710991,8500,pop51,3,26.49929762,2,,,,,
1477,lounge,51,731,16500,1,40.66714096,16.60445023,10500,lounge51,6,168.0543182,2,,,,,
1478,lounge,51,1917,126426,1,41.7690506,12.66281033,6500,lounge51,6,26.60796523,2,,,,,
1479,lounge,51,701,58231,1,45.02238846,7.586019993,7900,lounge51,6,161.1216817,2,,,,,
1480,lounge,51,1674,89000,1,41.14123154,14.39577961,7600,lounge51,6,26.88425279,2,,,,,
1481,lounge,51,1066,69916,1,40.75220871,14.45341015,8979,lounge51,6,26.80140472,2,,,,,
1482,lounge,51,670,36458,1,41.10787964,14.20880985,9400,lounge51,6,155.4633379,2,,,,,
1483,lounge,51,670,40639,1,41.10787964,14.20880985,8900,lounge51,6,155.4633379,2,,,,,
1484,lounge,51,974,40000,1,45.28242111,9.931300163,9950,lounge51,6,216.2427443,2,,,,,
1485,lounge,51,731,12000,1,45.02238846,7.586019993,9980,lounge51,6,167.1216817,2,,,,,
1486,lounge,51,366,15000,1,45.54148102,8.071920395,10900,lounge51,6,94.32268028,2,,,,,
1487,lounge,51,731,17228,1,42.66495895,13.91786957,9900,lounge51,6,167.9165657,2,,,,,
1488,lounge,73,4596,220000,2,40.97645187,14.17228031,3850,lounge73,6,32.53718305,2,,,,,
1489,pop,51,2527,108000,1,37.51136017,15.06752014,6800,pop51,3,26.14472008,2,,,,,
1490,pop,51,366,22148,1,45.70724869,11.4776001,9500,pop51,3,95.03696976,2,,,,,
1491,lounge,51,1066,69916,1,40.75220871,14.45341015,8980,lounge51,6,26.80140472,2,,,,,
1492,lounge,51,2922,100000,1,44.53776932,10.81636047,6999,lounge51,6,26.83853245,2,,,,,
1493,lounge,51,609,27370,1,41.10787964,14.20880985,9400,lounge51,6,143.2633379,2,,,,,
1494,pop,51,4414,69000,1,45.05659866,9.701760292,5290,pop51,3,26.68958974,2,,,,,
1495,sport,51,2739,77149,3,44.75489044,8.031900406,7800,sport51,5,26.69669771,3,,,,,
1496,pop,62,3347,80000,3,44.28387833,11.88813972,7900,pop62,3,30.29300451,2,,,,,
1497,pop,51,1461,91055,3,44.50883865,11.46907997,7450,pop51,3,27.49447966,2,,,,,
1498,lounge,51,397,15840,3,38.12207031,13.36112022,10700,lounge51,6,100.4966381,2,,,,,
1499,sport,51,1400,60000,1,45.80202103,9.187789917,10800,sport51,5,26.74745274,3,,,,,
1500,pop,51,1066,53100,1,38.12207031,13.36112022,8900,pop51,3,25.87079763,2,,,,,
1501,pop,51,1917,52008,1,45.43830109,10.99170017,9900,pop51,3,27.10750032,2,,,,,
1502,sport,51,3774,161900,1,44.9061203,7.677229881,4500,sport51,5,26.14583755,3,,,,,
1503,lounge,51,670,32473,1,41.10787964,14.20880985,9400,lounge51,6,155.4633379,2,,,,,
1504,pop,51,1066,82200,1,37.23033905,14.52340031,7990,pop51,3,25.93843484,2,,,,,
1505,sport,51,4322,95000,1,40.92850113,14.20366955,4500,sport51,5,26.78304267,3,,,,,
1506,pop,51,1886,11000,1,44.81375122,7.245399952,10500,pop51,3,26.01478779,2,,,,,
1507,pop,51,1431,87770,1,44.50883865,11.46907997,7450,pop51,3,26.99447966,2,,,,,
1508,lounge,51,701,17324,1,45.55654907,9.534469604,9950,lounge51,6,161.6182037,2,,,,,
1509,lounge,51,701,43379,1,45.58409119,9.270959854,9850,lounge51,6,161.5710102,2,,,,,
1510,pop,51,2982,89000,1,45.6095314,10.20856953,6400,pop51,3,26.95452523,2,,,,,
1511,pop,51,4139,136000,1,41.11426163,16.48571014,4100,pop51,3,27.39999294,2,,,,,
1512,lounge,51,2982,127000,1,45.51205063,10.42700958,5450,lounge51,6,26.98476505,2,,,,,
1513,lounge,62,3439,79000,1,44.88497925,7.33220005,6500,lounge62,6,28.80429483,2,,,,,
1514,pop,51,1066,52700,1,45.35438919,11.86925983,9000,pop51,3,27.30591226,2,,,,,
1515,pop,51,1066,80800,1,37.23033905,14.52340031,7990,pop51,3,25.93843484,2,,,,,
1516,lounge,51,1917,124999,1,45.56449127,10.11561012,6999,lounge51,6,26.92002535,2,,,,,
1517,pop,73,3865,80500,1,40.70410919,17.34005928,8500,pop73,3,33.01104212,2,,,,,
1518,pop,51,366,16100,1,44.69252014,10.10396004,10900,pop51,3,94.55929604,2,,,,,
1519,lounge,51,397,16053,1,38.12207031,13.36112022,10500,lounge51,6,100.0966381,2,,,,,
1520,lounge,51,670,30000,1,45.76464844,8.99450016,10800,lounge51,6,155.3518297,2,,,,,
1521,lounge,51,1035,15000,1,41.90322113,12.49565029,10990,lounge51,6,26.59971786,2,,,,,
1522,lounge,51,3774,85000,1,44.29430008,9.674440384,4000,lounge51,6,26.49218512,2,,,,,
1523,lounge,51,366,14618,1,45.70724869,11.4776001,10500,lounge51,6,95.03696976,2,,,,,
1524,pop,51,2251,79800,1,45.51205063,10.42700958,6450,pop51,3,26.98476505,2,,,,,
1525,pop,51,2192,53300,1,40.6095314,14.98093033,7900,pop51,3,26.89761543,2,,,,,
1526,lounge,51,790,41870,1,45.70724869,11.4776001,9500,lounge51,6,179.8369698,2,,,,,
1527,lounge,51,1705,23600,1,38.12207031,13.36112022,9300,lounge51,6,25.87079763,2,,,,,
1528,pop,51,517,3000,1,40.74824142,14.52834988,9999,pop51,3,124.8553183,2,,,,,
1529,lounge,51,2861,126000,1,43.84197998,10.51531029,5500,lounge51,6,26.58932257,2,,,,,
1530,lounge,51,731,22551,1,38.12207031,13.36112022,9900,lounge51,6,166.8966381,2,,,,,
1531,lounge,51,670,29000,1,45.76464844,8.99450016,10800,lounge51,6,155.3518297,2,,,,,
1532,sport,73,4505,127000,1,45.52851105,9.593230247,4750,sport73,5,32.28043532,3,,,,,
1533,pop,51,1917,52008,1,45.54800034,11.54946995,9900,pop51,3,27.27436757,2,,,,,
1534,sport,51,3712,115280,1,45.06967926,7.704919815,5200,sport51,5,26.19364977,3,,,,,
1535,lounge,74,3835,112000,1,45.84569168,8.666870117,4600,lounge74,6,32.37814045,2,,,,,
1536,pop,51,2223,60457,1,45.48154068,9.413479805,7500,pop51,3,26.72375512,2,,,,,
1537,lounge,51,2557,80750,1,45.0007019,7.68227005,5990,lounge51,6,26.17074299,2,,,,,
1538,pop,51,1766,54276,1,40.32341003,17.56826973,7900,pop51,3,27.47291994,2,,,,,
,,,,,,,,,,,,,,,,,
,,79778,2537442,82068790,1727,66926.29031,17766.98452,13181994,SUM,,,,,,,,
,,51,366,1232,1,36.85583878,7.245399952,2500,MIN,,,,,,,,
,,77,4658,235000,4,46.79561234,18.36552048,11100,MAX,,,,,,,,
,,51.90442133,1650.980494,53396.0117,1.123537061,43.54136133,11.56342834,8576.003901,AVERAGE,,,,,,,,
,,51,1035,39031,1,44.39409638,11.86925983,9000,MEDIAN,,,,,,,,
,,3.98802289,1289.522278,40046.83072,0.416422755,2.133517827,2.328189899,1939.958641,STD DEV,,,,,,,,
,,2873,458702,82103444,1389,30080.49838,4264.232246,12718810,SUMIFS,,,,,,,,
,,1538,1539,1539,1539,1539,1539,1539,COUNT,,,,,,,,
,,1538,1538,1538,1538,1538,1538,1538,COUNTA,,,,10-07-2023,,15-07-2023,,
,,,,,,,,,,,,,20-07-2023,,,,
,,,,,,,,,,,,,-10,9,,,
